LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
00020,B032,200901,29,G,452,12322,63,177154067702,11,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S03,20050531.0,891003444.0,0
00020,B033,200901,0,O,0,0,0,177154111601,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,D01,20030505.0,891003444.0,0
00020,B033D,200901,31,O,11577,18639,37837,177154111601,9,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,D02,20030505.0,891003444.0,0
00020,B043,200901,0,O,0,0,0,177154091700,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S01,19970418.0,891003444.0,0
00020,G001,200901,0,O,0,0,0,177154050701,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S01,19970808.0,891003444.0,0
00020,G015,200901,0,O,0,0,0,177154053502,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S01,19970914.0,891003444.0,0
00020,G021,200901,0,O,0,0,0,177154064000,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S01,19860831.0,891003444.0,0
00020,G024,200901,30,G,0,10628,0,177154073300,11,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S03,20051221.0,891003444.0,0
00020,G025,200901,31,O,3621,814,45736,177154073700,9,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S01,20050228.0,891003444.0,0
00020,G029,200901,0,O,0,0,0,177154074102,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S01,19971213.0,891003444.0,0
00020,G030,200901,0,O,0,0,0,177154080000,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S02,20021117.0,891003444.0,0
00020,H001,200901,31,O,51643,100840,679,177154082703,8,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,D01,20010131.0,891003444.0,0
00020,H001D,200901,0,O,0,0,0,177154082703,12,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,D02,20010131.0,891003444.0,0
00020,H002,200901,31,O,1419,8810,36,177150096800,8,ST   67,276,EXXON MOBIL CORPORATION,ST054,0,S02,19760430.0,891003444.0,0
00025,R024,200901,10,O,1022,21,418,177174042200,9,GI   17,276,EXXON MOBIL CORPORATION,GI016,0,S01,20000314.0,891002932.0,0
00026,J012,200901,0,O,0,0,0,177190018200,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,T01,19710131.0,,
00026,J012D,200901,0,O,0,0,0,177190018200,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,T02,19760430.0,,
00026,J012T,200901,0,O,0,0,0,177190018200,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,T03,19610630.0,,
00026,J019D,200901,0,O,0,0,0,177192020300,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D03,,,
00026,J022,200901,0,O,0,0,0,177190018401,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19930831.0,,
00026,J023,200901,0,O,0,0,0,177194013700,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S03,20000911.0,,
00026,J025,200901,0,O,0,0,0,177194014600,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19870831.0,,
00026,J026,200901,31,O,1338,5361,802,177194036200,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,20001028.0,,
00026,J028,200901,0,O,0,0,0,177194068501,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S01,20010930.0,,
00026,P012,200901,0,O,0,0,0,177190020200,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,T03,,,
00026,P012D,200901,0,O,0,0,0,177190020200,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,T02,19840531.0,,
00026,P012T,200901,0,O,0,0,0,177190020200,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,T63,,,
00026,P024,200901,0,O,0,0,0,177192018700,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S03,19841031.0,,
00026,P029,200901,0,O,0,0,0,177194024600,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S03,19930430.0,,
00026,P032,200901,28,O,1056,3402,990,177194024702,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20010409.0,,
00026,P032D,200901,28,O,1360,1346,10058,177194024702,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20010425.0,,
00026,P033,200901,28,O,1037,4095,6759,177194039501,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19970306.0,,
00026,P034,200901,28,O,911,6608,3621,177194052800,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S01,19910331.0,,
00026,P035,200901,28,O,1644,1567,12038,177194053501,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19930228.0,,
00026,P036,200901,28,O,3158,2274,18282,177194053000,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,19910131.0,,
00026,P036D,200901,0,O,0,0,0,177194053000,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,19910131.0,,
00026,P037,200901,27,O,3844,4251,18249,177194053300,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20060831.0,,
00026,P037D,200901,19,O,87,3051,9,177194053300,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,19910531.0,,
00026,P038,200901,0,O,0,0,0,177194057400,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S01,19940228.0,,
00026,P039,200901,0,O,0,0,0,177194060600,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20020327.0,,
00026,P039D,200901,0,O,0,0,0,177194060600,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,19950619.0,,
00026,P040,200901,0,U,0,0,0,177194065201,14,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,X01,,,
00026,P041,200901,0,U,0,0,0,177194066300,14,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,X01,,,
00026,P042,200901,0,O,0,0,0,177194067600,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S01,19990913.0,,
00026,P043,200901,0,O,0,0,0,177194082401,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20060430.0,,
00026,P043,200901,0,O,0,0,0,177194082401,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20060430.0,,
00026,T010,200901,31,O,1183,569,6370,177190021102,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20001210.0,,
00026,T010D,200901,0,O,0,0,0,177190021102,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20001210.0,,
00026,T015,200901,0,O,0,0,0,177190132700,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D04,19731130.0,,
00026,T020,200901,31,O,2972,1375,23855,177194011800,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19970528.0,,
00026,T021,200901,0,O,0,0,0,177194012600,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19831130.0,,
00026,T022,200901,31,O,1981,1447,24208,177194013100,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20010309.0,,
00026,T022D,200901,31,O,1788,773,15271,177194013100,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20010325.0,,
00026,T023D,200901,24,O,1368,859,16700,177194013300,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,19890731.0,,
00026,T024,200901,31,O,1217,999,221,177194025501,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S03,20030903.0,,
00026,T025,200901,31,O,2141,1241,15839,177194032901,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S03,20000417.0,,
00026,T026,200901,31,O,1608,1646,1178,177194033802,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20060228.0,,
00026,T026D,200901,0,O,0,0,0,177194033802,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20021027.0,,
00026,T027,200901,31,O,3279,4650,3897,177194052301,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,19990613.0,,
00026,T027D,200901,0,O,0,0,0,177194052301,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D03,20030415.0,,
00026,T028,200901,31,O,1673,695,11543,177194051901,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,20041029.0,,
00026,T029,200901,31,O,941,1111,7251,177194052101,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,20010929.0,,
00026,T030,200901,0,O,0,0,0,177194052701,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S01,20010916.0,,
00026,T031,200901,31,O,9318,3550,24119,177194067400,9,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,19990713.0,,
00026,T031,200901,0,O,0,0,0,177194067400,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D03,20050531.0,,
00026,T032,200901,0,O,0,0,0,177194071500,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20041127.0,,
00026,T032D,200901,0,O,0,0,0,177194071500,12,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20031002.0,,
00026,CC001,200901,28,G,0,44269,0,177194080501,11,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D01,20050331.0,,
00026,CC001,200901,28,G,145,28528,0,177194080501,11,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,D02,20050331.0,,
00026,CC002,200901,7,G,4235,13781,6864,177194081400,11,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S02,20070401.0,,
00026,CC003,200901,0,G,0,0,0,177194081500,13,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,S01,20051014.0,,
00026,CC004,200901,0,U,0,0,0,177194085000,14,WD   30,276,EXXON MOBIL CORPORATION,WD030,0,X01,,,
00028,E024,200901,0,U,0,0,0,177154103500,14,ST   55,276,EXXON MOBIL CORPORATION,ST054,0,X01,,,
00031,J027,200901,0,O,0,0,0,177174019000,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,20000716.0,891002932.0,0
00031,L008,200901,15,O,295,10639,16,177170013000,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,19880430.0,891002932.0,0
00031,P010,200901,0,U,0,0,0,177170013501,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,P025,200901,0,O,0,0,0,177174023500,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19950331.0,891002932.0,0
00031,P026,200901,24,O,707,783,8347,177174020902,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19920930.0,891002932.0,0
00031,P027,200901,24,O,1764,2826,24424,177174021203,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,20000213.0,891002932.0,0
00031,P027D,200901,24,O,1045,1424,13704,177174021203,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,20000213.0,891002932.0,0
00031,P028,200901,24,O,1166,2294,10901,177174024500,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,19970111.0,891002932.0,0
00031,P029,200901,24,O,982,592,5785,177174025800,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,19880131.0,891002932.0,0
00031,P029D,200901,0,O,0,0,0,177174025800,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,19880131.0,891002932.0,0
00031,P030,200901,24,O,461,1485,2081,177174026802,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,19990715.0,891002932.0,0
00031,P031,200901,24,O,5535,3285,170,177174027300,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,20020721.0,891002932.0,0
00031,P034,200901,0,O,0,0,0,177174028900,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,20011026.0,891002932.0,0
00031,P035,200901,24,O,1501,1130,1571,177174029600,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19970902.0,891002932.0,0
00031,P036,200901,10,O,1173,1233,17226,177174029202,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,20051231.0,891002932.0,0
00031,P038,200901,0,G,0,0,0,177174037100,13,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,20071130.0,891002932.0,0
00031,Q007,200901,0,O,0,0,0,177170016000,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S03,19870331.0,891002932.0,0
00031,Q038,200901,0,O,0,0,0,177174026600,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,19880630.0,891002932.0,0
00031,Q038D,200901,23,O,837,5871,1061,177174026600,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,19880630.0,891002932.0,0
00031,Q039,200901,0,U,0,0,0,177174026700,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,Q040,200901,0,U,0,0,0,177174027100,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,Q041,200901,23,O,1465,2397,3277,177174027401,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,19881031.0,891002932.0,0
00031,Q041D,200901,1,O,54,87,101,177174027401,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,19881031.0,891002932.0,0
00031,Q042,200901,0,O,0,0,0,177174028200,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,19890430.0,891002932.0,0
00031,Q042D,200901,23,O,1129,6574,4521,177174028200,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,19890331.0,891002932.0,0
00031,Q043,200901,0,O,0,0,0,177174029000,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,19890930.0,891002932.0,0
00031,Q043D,200901,0,O,0,0,0,177174029000,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,19890630.0,891002932.0,0
00031,Q044,200901,0,O,0,0,0,177174028400,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19890430.0,891002932.0,0
00031,Q045,200901,0,O,0,0,0,177174029300,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19890731.0,891002932.0,0
00031,Q057,200901,23,O,1745,2757,3977,177174030400,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19900131.0,891002932.0,0
00031,Q058,200901,0,O,0,0,0,177174031000,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19900228.0,891002932.0,0
00031,R021,200901,0,O,0,0,0,177174027500,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,19920229.0,891002932.0,0
00031,R022,200901,24,O,1856,2847,30972,177174019902,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D01,20000605.0,891002932.0,0
00031,R022D,200901,0,O,0,0,0,177174019902,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,D02,20000729.0,891002932.0,0
00031,U019,200901,24,O,953,2251,5823,177170060100,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19870930.0,891002932.0,0
00031,U029,200901,0,U,0,0,0,177174008900,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,U031,200901,0,U,0,0,0,177172009800,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,U032,200901,0,U,0,0,0,177172010000,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,U040,200901,0,U,0,0,0,177174015000,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,U044,200901,0,O,0,0,0,177174015200,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19830630.0,891002932.0,0
00031,U045,200901,0,U,0,0,0,177174015500,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,U049,200901,24,O,0,5266,0,177174029800,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S02,20060228.0,891002932.0,0
00031,U050,200901,24,O,1487,1119,119,177174030100,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19891231.0,891002932.0,0
00031,W031,200901,0,O,0,0,0,177170065401,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19871130.0,891002932.0,0
00031,W035,200901,0,U,0,0,0,177174018000,14,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,X01,,,
00031,W036,200901,24,O,301,3078,2473,177174017600,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19890430.0,891002932.0,0
00031,W038,200901,24,O,1087,3527,2558,177174028000,9,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,20050630.0,891002932.0,0
00031,W039,200901,0,O,0,0,0,177174027700,12,GI   22,276,EXXON MOBIL CORPORATION,GI016,0,S01,19881231.0,891002932.0,0
00032,003,200901,0,O,0,0,0,177174013500,12,GI   18,276,EXXON MOBIL CORPORATION,GI018,0,S01,19820831.0,,
00033,003,200901,0,O,0,0,0,177174013001,12,GI   19,276,EXXON MOBIL CORPORATION,GI018,0,S01,19980810.0,,
