API_WELL_NUMBER,LEASE_NUMBER,LEASE_NAME,DEV_NAME,DEV_SYSTEM,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,OIL_RATE_BOPD,GAS_RATE_MCFD,GOR_MCF_BBL,WATER_CUT_PCT,CUMULATIVE_OIL_MMBBL,CUMULATIVE_GAS_BCF,BOEM_FIELD,OPERATOR_NUM,SORT_NAME
608074030502,G30876,North Platte,North Platte,subsea20,  001,201502,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201503,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201504,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201505,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201506,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201507,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201509,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201510,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201511,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201601,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201602,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201603,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074030502,G30876,North Platte,North Platte,subsea20,  001,201605,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074031400,G32460,North Platte,North Platte,subsea20,  002,201504,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074031500,G30876,North Platte,North Platte,subsea20,  003,201511,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074031501,G30876,North Platte,North Platte,subsea20,  003,201512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074031502,G30876,North Platte,North Platte,subsea20,  003,201603,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074032000,G30876,North Platte,North Platte,subsea20,  004,201701,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074032001,G30876,North Platte,North Platte,subsea20,  004,201703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074032002,G30876,North Platte,North Platte,subsea20,  004,201705,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608074032003,G30876,North Platte,North Platte,subsea20,  004,201706,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GB958,02873,COBALT INTERNATIONAL ENERGY LP
608084001103,G25792,,,,  001,200801,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001103,G25792,,,,  001,200802,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001103,G25792,,,,  001,200803,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001103,G25792,,,,  001,200804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200805,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200808,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200809,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200810,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200811,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200901,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200902,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200904,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200905,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200907,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200909,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200911,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,200912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201001,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201005,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201006,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201007,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201009,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201010,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201107,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201111,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201201,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201206,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201207,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201209,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201210,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201212,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201301,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201302,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201303,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201304,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201305,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201306,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201307,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201308,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201309,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001104,G25792,,,,  001,201312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC292,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,200908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,200909,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,200910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,200911,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,200912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201001,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201005,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201006,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201007,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201009,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201010,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201107,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201111,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201201,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201206,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201207,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
608084001500,G25782,Tiber,Tiber,subsea20,  001,201209,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KC102,02481,BP EXPLORATION & PRODUCTION INC
