FIELD_NAME,DEV_SYSTEM,PRODUCTION_DATE,OIL_BBLS,GAS_MCF,WATER_BBLS,TOTAL_DAYS_ON_PROD,ACTIVE_WELL_COUNT,ACTIVE_LEASE_COUNT,OIL_RATE_BOPD,GAS_RATE_MCFD,GOR_MCF_BBL,CUMULATIVE_OIL_MMBBL,CUMULATIVE_GAS_BCF
Shenandoah,subsea20,201612,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201701,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201702,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201703,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201704,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201705,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201706,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201707,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201708,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201709,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201710,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201711,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201712,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201801,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201802,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201803,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201804,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201805,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201806,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201807,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201808,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201809,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201810,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201811,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201812,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201901,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201902,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201903,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201904,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201905,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201906,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201907,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201908,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201909,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201910,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201911,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,201912,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202001,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202002,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202003,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202004,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202005,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202006,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202007,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202008,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202009,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202010,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202011,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202012,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202101,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202102,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202103,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202104,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202105,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202106,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202107,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202108,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202109,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202110,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202111,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202112,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202201,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202202,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202203,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202204,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202205,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202206,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202207,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202208,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202209,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202210,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202211,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202212,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202301,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202302,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202303,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202304,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202305,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202306,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202307,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202308,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202309,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202310,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202311,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202312,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202401,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202402,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202403,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202404,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202405,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202406,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202407,0,0,0,0,9,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202408,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202409,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202410,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202411,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202412,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202501,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0
Shenandoah,subsea20,202502,3784,3914,0,2,8,2,1892.0,1957.0,1.034355179704017,0.003784,0.003914
Shenandoah,subsea20,202503,0,0,0,0,8,2,0.0,0.0,0.0,0.003784,0.003914
Shenandoah,subsea20,202504,0,0,0,0,8,2,0.0,0.0,0.0,0.003784,0.003914
Shenandoah,subsea20,202505,0,0,0,0,8,2,0.0,0.0,0.0,0.003784,0.003914
Shenandoah,subsea20,202506,0,0,0,0,8,2,0.0,0.0,0.0,0.003784,0.003914
Stones,subsea15,200504,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200505,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200506,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200507,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200508,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200509,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200510,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200511,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200512,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200601,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200602,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200603,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200604,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200605,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200606,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200607,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200608,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200609,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200610,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200611,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200612,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200701,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200702,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200703,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200704,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200705,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200706,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200707,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200708,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200709,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200710,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200711,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200712,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200801,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200802,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200803,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200804,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200805,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200806,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200807,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200808,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200809,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200810,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200811,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200812,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200901,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200902,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200903,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200904,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,200905,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201003,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201004,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201005,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201006,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201007,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201008,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201009,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201010,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201011,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201012,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201101,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201102,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201103,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201104,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201105,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201106,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201107,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201108,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201109,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201110,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201111,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201112,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201201,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201202,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201203,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201204,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201205,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201206,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201207,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201208,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201209,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201210,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201211,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201212,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201301,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201302,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201303,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201304,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201305,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201306,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201307,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201308,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201309,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201310,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201311,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201312,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201401,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201402,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201403,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201404,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201405,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201406,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201407,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201408,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201409,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201410,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201411,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201412,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201501,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201502,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201503,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201504,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201505,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201506,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201507,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201508,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201509,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201510,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201511,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201512,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201601,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201602,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201603,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201604,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201605,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201606,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201607,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201608,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0
Stones,subsea15,201609,106633,21738,1631,25,7,1,4265.32,869.52,0.20385809271051175,0.106633,0.021738
Stones,subsea15,201610,311714,66945,54585,32,7,1,9741.0625,2092.03125,0.21476417485258922,0.418347,0.088683
Stones,subsea15,201611,205334,35942,24782,20,8,1,10266.7,1797.1,0.17504163947519652,0.623681,0.124625
Stones,subsea15,201612,110461,19414,3578,23,8,1,4802.652173913043,844.0869565217391,0.17575433863535547,0.734142,0.144039
Stones,subsea15,201701,12694,1078,1818,2,6,1,6347.0,539.0,0.08492201039861352,0.746836,0.145117
Stones,subsea15,201702,143807,14275,9163,11,6,1,13073.363636363636,1297.7272727272727,0.099264987100767,0.890643,0.159392
Stones,subsea15,201703,781227,127380,69229,43,6,1,18168.06976744186,2962.3255813953488,0.16305120022733469,1.67187,0.286772
Stones,subsea15,201704,689600,108450,20782,39,6,1,17682.05128205128,2780.769230769231,0.15726508120649652,2.36147,0.395222
Stones,subsea15,201705,448174,68681,17315,61,6,1,7347.11475409836,1125.9180327868853,0.1532462838094133,2.809644,0.463903
Stones,subsea15,201706,888433,131745,26877,80,6,1,11105.4125,1646.8125,0.1482891788125835,3.698077,0.595648
Stones,subsea15,201707,1083813,175695,47860,90,7,1,12042.366666666667,1952.1666666666667,0.16210822346659434,4.78189,0.771343
Stones,subsea15,201708,997055,164868,79446,108,7,1,9231.99074074074,1526.5555555555557,0.16535497038779204,5.778945,0.936211
Stones,subsea15,201709,72285,2060,4829,90,7,1,803.1666666666666,22.88888888888889,0.02849830531922252,5.85123,0.938271
Stones,subsea15,201710,859394,132440,56578,90,7,1,9548.822222222223,1471.5555555555557,0.15410859279911193,6.710624,1.070711
Stones,subsea15,201711,705524,98886,51835,60,5,1,11758.733333333334,1648.1,0.14015965438454256,7.416148,1.169597
Stones,subsea15,201712,594868,63135,43617,56,5,1,10622.642857142857,1127.4107142857142,0.1061327891229651,8.011016,1.232732
Stones,subsea15,201801,788243,113016,57626,74,5,1,10651.932432432432,1527.2432432432433,0.1433771057909807,8.799259,1.345748
Stones,subsea15,201802,732789,113087,42064,69,5,1,10620.130434782608,1638.9420289855072,0.15432409602218375,9.532048,1.458835
Stones,subsea15,201803,0,2962,14,31,5,1,0.0,95.54838709677419,0.0,9.532048,1.461797
Stones,subsea15,201804,0,0,0,0,5,1,0.0,0.0,0.0,9.532048,1.461797
Stones,subsea15,201805,0,0,0,0,5,1,0.0,0.0,0.0,9.532048,1.461797
Stones,subsea15,201806,646194,94255,46726,67,5,1,9644.686567164179,1406.7910447761194,0.14586176906625564,10.178242,1.556052
Stones,subsea15,201807,843847,124159,56493,86,6,1,9812.17441860465,1443.7093023255813,0.14713449239020818,11.022089,1.680211
Stones,subsea15,201808,864642,129995,48819,100,6,1,8646.42,1299.95,0.15034546089595463,11.886731,1.810206
Stones,subsea15,201809,1193883,189708,55261,117,6,1,10204.128205128205,1621.4358974358975,0.15889999271285377,13.080614,1.999914
Stones,subsea15,201810,1325150,217948,67305,121,6,1,10951.652892561984,1801.2231404958677,0.1644704373089839,14.405764,2.217862
Stones,subsea15,201811,785621,117674,36311,84,6,1,9352.630952380952,1400.8809523809523,0.14978469261896002,15.191385,2.335536
Stones,subsea15,201812,1254635,195814,57996,131,6,1,9577.36641221374,1494.7633587786258,0.1560724832321751,16.44602,2.53135
Stones,subsea15,201901,1179145,179417,52499,128,6,1,9212.0703125,1401.6953125,0.1521585555635651,17.625165,2.710767
Stones,subsea15,201902,263623,31600,11381,28,6,1,9415.107142857143,1128.5714285714287,0.1198681450404555,17.888788,2.742367
Stones,subsea15,201903,846254,139526,44293,28,6,1,30223.35714285714,4983.071428571428,0.16487484844975622,18.735042,2.881893
Stones,subsea15,201904,1191374,184676,64297,90,6,1,13237.488888888889,2051.9555555555557,0.15501093695178844,19.926416,3.066569
Stones,subsea15,201905,1179063,158888,63130,93,6,1,12678.09677419355,1708.47311827957,0.13475785433009094,21.105479,3.225457
Stones,subsea15,201906,966514,136900,53907,88,6,1,10983.113636363636,1555.6818181818182,0.141643059490085,22.071993,3.362357
Stones,subsea15,201907,778510,120446,42827,93,6,1,8371.075268817205,1295.1182795698924,0.15471349115618296,22.850503,3.482803
Stones,subsea15,201908,954692,157608,52456,81,6,1,11786.32098765432,1945.7777777777778,0.16508779794949574,23.805195,3.640411
Stones,subsea15,201909,935675,141483,51281,81,6,1,11551.543209876543,1746.7037037037037,0.1512095545996206,24.74087,3.781894
Stones,subsea15,201910,965159,161332,60866,112,7,1,8617.49107142857,1440.4642857142858,0.16715587794342693,25.706029,3.943226
Stones,subsea15,201911,713535,111313,44919,80,7,1,8919.1875,1391.4125,0.15600215826834002,26.419564,4.054539
Stones,subsea15,201912,886173,147401,58695,119,7,1,7446.83193277311,1238.6638655462184,0.166334338780351,27.305737,4.20194
Stones,subsea15,202001,949288,157285,63198,119,7,1,7977.210084033613,1321.7226890756303,0.16568733619302045,28.255025,4.359225
Stones,subsea15,202002,797557,129824,51401,114,7,1,6996.1140350877195,1138.8070175438597,0.1627770805096062,29.052582,4.489049
Stones,subsea15,202003,875742,154054,59092,119,7,1,7359.176470588235,1294.5714285714287,0.1759125404514115,29.928324,4.643103
Stones,subsea15,202004,715535,116011,49732,97,7,1,7376.649484536082,1195.9896907216496,0.16213183142683446,30.643859,4.759114
Stones,subsea15,202005,704716,110124,46498,124,7,1,5683.193548387097,888.0967741935484,0.15626720551257528,31.348575,4.869238
Stones,subsea15,202006,590730,96997,44592,123,7,1,4802.682926829269,788.5934959349594,0.16419853401723292,31.939305,4.966235
Stones,subsea15,202007,1155232,195603,107118,150,7,1,7701.546666666667,1304.02,0.1693192363092435,33.094537,5.161838
Stones,subsea15,202008,904095,146118,75506,114,7,1,7930.6578947368425,1281.7368421052631,0.16161797156272295,33.998632,5.307956
Stones,subsea15,202009,1146934,191509,91718,150,7,1,7646.2266666666665,1276.7266666666667,0.16697473437878727,35.145566,5.499465
Stones,subsea15,202010,732151,121922,60990,106,7,1,6907.084905660377,1150.2075471698113,0.16652575766474403,35.877717,5.621387
Stones,subsea15,202011,1160061,193924,100933,150,7,1,7733.74,1292.8266666666666,0.1671670713867633,37.037778,5.815311
Stones,subsea15,202012,1115337,187358,91233,155,8,1,7195.7225806451615,1208.7612903225806,0.16798330908057385,38.153115,6.002669
Stones,subsea15,202101,1083969,188799,91712,155,8,1,6993.348387096774,1218.058064516129,0.17417380017325218,39.237084,6.191468
Stones,subsea15,202102,860313,136043,73490,133,8,1,6468.518796992481,1022.8796992481203,0.15813198219717708,40.097397,6.327511
