Lease Number,Production Month,Production Year,Lease Oil Production (BBL),Lease Condensate Production (BBL),Lease Gas-Well-Gas Production (MCF),Lease Oil-Well-Gas Production (MCF),Lease Water Production (BBL),Producing Completions,Lease Max Water Depth (meters)
 00019,6,2012,9145,539,7497,1943,113308,5,20
 00019,7,2012,11983,808,8870,2839,132409,5,20
 00019,8,2012,11023,507,6610,4404,105635,5,20
 00019,9,2012,10725,570,7856,2944,109741,5,20
 00019,10,2012,13809,567,6938,3454,133548,5,20
 00019,11,2012,7931,445,6775,2390,169494,4,20
 00019,12,2012,13994,555,7280,21863,118141,5,20
 00019,1,2013,15810,526,6933,22089,100765,6,20
 00019,2,2013,9939,396,7487,3337,111673,5,20
 00019,3,2013,16771,500,7700,13010,152191,6,20
 00019,4,2013,10801,431,6543,4747,123837,6,20
 00019,5,2013,11809,316,7587,4562,138595,6,20
 00019,6,2013,10666,2995,45380,4185,141391,8,20
 00019,7,2013,11460,7839,179776,3513,151159,8,20
 00019,8,2013,10149,5436,242339,3902,149430,8,20
 00019,9,2013,8005,3898,234665,3745,97707,7,20
 00019,10,2013,11916,3962,220553,5071,104839,8,20
 00019,11,2013,24093,3641,194921,9317,108020,9,20
 00019,12,2013,20964,3687,183037,5071,117393,9,20
 00019,1,2014,15263,3196,171050,5797,123678,9,20
 00019,2,2014,13249,2893,149092,6814,109426,9,20
 00019,3,2014,14026,2921,204609,3142,123842,9,20
 00019,4,2014,12651,3592,197760,3354,125732,9,20
 00019,5,2014,11434,3525,207949,3107,130494,9,20
 00019,6,2014,11924,3396,191144,2700,126016,9,20
 00019,7,2014,11833,3212,182297,2795,124772,9,20
 00019,8,2014,11250,3403,174582,2346,121362,9,20
 00019,9,2014,12419,3467,156076,2182,125667,9,20
 00019,10,2014,12326,3321,151628,2862,128879,9,20
 00019,11,2014,11099,3033,131272,2203,112890,9,20
 00019,12,2014,11486,2820,120531,2412,108137,9,20
 00020,1,2010,91184,507,35848,155063,111408,14,20
 00020,2,2010,77570,440,12377,132494,125007,14,20
 00020,3,2010,74520,1832,20070,140190,162180,14,20
 00020,4,2010,72701,2658,40094,131525,172920,13,20
 00020,5,2010,67567,1734,32672,133049,178305,13,20
 00020,6,2010,62607,1634,30585,125560,173639,15,20
 00020,7,2010,56544,987,20894,101348,148515,12,20
 00020,8,2010,58309,466,9958,105508,111546,12,20
 00020,9,2010,57029,536,14715,106217,139582,11,20
 00020,10,2010,70856,559,16015,127160,146394,11,20
 00020,11,2010,61253,1771,18678,119720,139979,10,20
 00020,12,2010,66040,505,9830,130503,110836,11,20
 00020,1,2011,79229,1078,16986,145747,157345,12,20
 00020,2,2011,86438,2323,19185,151943,131022,12,20
 00020,3,2011,82390,5514,5536,69895,165863,14,20
 00020,4,2011,73272,4267,3228,51707,160459,14,20
 00020,5,2011,64831,2367,32010,152506,139137,13,20
 00020,6,2011,52684,1457,25014,130673,165259,15,20
 00020,7,2011,63303,342,15527,149354,174327,11,20
 00020,8,2011,64025,331,12584,147568,166095,11,20
 00020,9,2011,48264,464,12959,105202,154860,12,20
 00020,10,2011,60258,464,5105,137349,156421,11,20
 00020,11,2011,52059,1433,19190,139737,157723,11,20
 00020,12,2011,42159,15123,158963,122547,161395,11,20
 00020,1,2012,31714,12657,89520,101017,106316,11,20
 00020,2,2012,39214,12740,69626,116149,128481,10,20
 00020,3,2012,36216,4753,43092,125119,146963,9,20
 00020,4,2012,51886,647,9927,153169,107160,10,20
 00020,5,2012,78082,765,16438,291692,120875,10,20
 00020,6,2012,50297,227,15663,186679,101902,11,20
 00020,7,2012,66163,0,0,247653,154840,10,20
 00020,8,2012,54394,184,15487,177254,121048,11,20
 00020,9,2012,42495,264,17421,142446,84269,11,20
 00020,10,2012,61924,322,20646,173276,163715,11,20
 00020,11,2012,45858,164,13756,164836,89713,11,20
 00020,12,2012,48882,1063,24386,154854,123458,13,20
 00020,1,2013,49713,8123,55885,150014,163153,14,20
 00020,2,2013,34884,15176,98824,121203,148768,12,20
 00020,3,2013,30944,16190,100565,86771,164156,13,20
 00020,4,2013,25335,15657,100739,44203,183471,15,20
 00020,5,2013,46860,19617,109191,73384,241272,16,20
 00020,6,2013,47689,19838,100082,110517,257810,15,20
 00020,7,2013,37385,11045,108650,95939,220739,13,20
 00020,8,2013,40509,18487,102553,108119,243947,14,20
 00020,9,2013,44708,19009,73914,107288,283162,15,20
 00020,10,2013,36654,15081,60525,93964,250870,15,20
 00020,11,2013,38276,12879,67646,96053,264311,16,20
 00020,12,2013,36216,14091,62991,88555,251805,14,20
 00020,1,2014,39998,16473,55404,102130,252601,12,20
 00020,2,2014,32415,12593,49629,75109,220191,12,20
 00020,3,2014,34951,15236,57339,82641,238030,14,20
 00020,4,2014,37221,12570,62490,87533,249341,14,20
 00020,5,2014,49770,12117,47339,113288,280197,13,20
 00020,6,2014,53691,10333,54627,128193,290166,14,20
 00020,7,2014,60082,9305,46371,130587,297733,15,20
 00020,8,2014,59923,7434,24821,137032,289355,14,20
 00020,9,2014,53958,9357,54863,126050,281369,15,20
 00020,10,2014,54795,9940,48654,125031,292131,14,20
 00020,11,2014,51107,9733,46442,108286,260414,14,20
 00020,12,2014,49439,8974,38399,103924,256618,14,20
 00025,1,2010,327,0,0,3,297,1,16
 00025,2,2010,728,0,0,2,538,1,16
 00025,3,2010,776,0,0,4,772,1,16
 00025,4,2010,966,0,0,4,749,1,16
 00025,5,2010,587,0,0,5,513,1,16
 00025,6,2010,0,0,0,0,0,0,16
 00025,7,2010,680,0,0,1,718,1,16
 00025,8,2010,479,0,0,1,647,1,16
 00025,9,2010,590,0,0,1,852,1,16
 00025,10,2010,758,0,0,2,1713,1,16
 00025,11,2010,350,0,0,1,638,1,16
 00025,12,2010,105,0,0,0,201,1,16
 00025,1,2011,323,0,0,1,642,1,16
 00025,2,2011,98,0,0,121,174,1,16
 00025,3,2011,728,0,0,523,1442,1,16
 00025,4,2011,336,0,0,364,633,1,16
 00025,5,2011,0,0,0,0,0,0,16
 00025,6,2011,0,0,0,0,0,0,16
 00025,7,2011,0,0,0,0,0,0,16
 00025,8,2011,0,0,0,0,0,0,16
 00025,9,2011,0,0,0,0,0,0,16
 00025,10,2011,0,0,0,0,0,0,16
 00025,11,2011,0,0,0,0,0,0,16
 00025,12,2011,0,0,0,0,0,0,16
 00025,1,2012,0,0,0,0,0,0,16
 00025,2,2012,0,0,0,0,0,0,16
 00025,3,2012,0,0,0,0,0,0,16
 00026,1,2010,47519,10877,115566,40467,312175,25,15
 00026,2,2010,46215,11416,144950,47526,288690,25,15
 00026,3,2010,42500,9951,136733,39881,289406,25,15
 00026,4,2010,41859,14624,149920,38556,272237,26,15
 00026,5,2010,36771,10130,157629,40339,266035,26,15
 00026,6,2010,41207,7193,91898,43387,294429,25,15
 00026,7,2010,35158,4618,78280,27337,288267,25,15
 00026,8,2010,34133,3840,78370,29138,327427,23,15
 00026,9,2010,37336,2847,87932,49945,312218,28,15
 00026,10,2010,47333,4214,112284,48661,336695,28,15
 00026,11,2010,39618,2846,70410,54998,315429,27,15
 00026,12,2010,36005,2820,51528,41546,300721,26,15
 00026,1,2011,38961,2821,46711,44284,321075,25,15
 00026,2,2011,32728,2640,39659,34801,295562,29,15
 00026,3,2011,34716,1914,25394,34932,684874,25,15
 00026,4,2011,45187,3241,37852,43024,699857,25,15
 00026,5,2011,48361,3300,26251,48603,738496,25,15
 00026,6,2011,51691,3300,29876,38498,725353,26,15
 00026,7,2011,21457,1305,9964,17596,245121,25,15
 00026,8,2011,45926,3394,24038,46332,588145,25,15
 00026,9,2011,44163,2711,20361,42530,544499,26,15
 00026,10,2011,48732,4127,24187,66389,621479,24,15
 00026,11,2011,46460,4218,37281,85927,606505,25,15
 00026,12,2011,52980,4949,30891,72776,604853,26,15
 00026,1,2012,50349,3698,25862,56410,625124,27,15
 00026,2,2012,37533,2837,15001,46016,491841,27,15
 00026,3,2012,52793,3937,23544,61332,732257,27,15
 00026,4,2012,54970,1833,13181,56667,716595,29,15
 00026,5,2012,57960,1435,15458,74068,779100,30,15
 00026,6,2012,51557,1282,13805,63901,647553,30,15
 00026,7,2012,53675,1392,21136,86152,792484,30,15
 00026,8,2012,40735,1104,19133,73163,571828,29,15
 00026,9,2012,37950,0,0,35419,564251,25,15
 00026,10,2012,33564,0,0,23539,398765,26,15
 00026,11,2012,18279,0,0,15818,221902,26,15
 00026,12,2012,51635,1115,11287,56266,806069,30,15
 00026,1,2013,56521,1261,7103,50323,863821,30,15
 00026,2,2013,54785,1610,23212,59866,861230,30,15
 00026,3,2013,47103,1475,16250,53758,882383,30,15
 00026,4,2013,43975,1465,18238,56063,846046,30,15
 00026,5,2013,45264,1201,22772,51337,815791,30,15
 00026,6,2013,46859,1044,30920,48321,895254,30,15
 00026,7,2013,43483,8411,37071,40222,863246,30,15
 00026,8,2013,43093,20583,50876,39177,901756,27,15
 00026,9,2013,41243,14572,60285,33123,811939,27,15
 00026,10,2013,43068,12145,65632,33551,833652,28,15
 00026,11,2013,48859,10507,46701,30910,831533,27,15
 00026,12,2013,44088,10966,45093,33848,783143,26,15
 00026,1,2014,50219,10850,41334,37354,864903,26,15
 00026,2,2014,38912,9253,35265,34818,723111,26,15
 00026,3,2014,45013,10082,40924,36355,806315,27,15
 00026,4,2014,42202,20627,153940,35914,783304,30,15
 00026,5,2014,41476,19160,104200,50233,820065,31,15
 00026,6,2014,37671,14106,60990,84325,829136,29,15
 00026,7,2014,35907,9224,110445,43878,785390,29,15
 00026,8,2014,34755,8192,67793,115407,740205,29,15
 00026,9,2014,36985,7961,69382,62292,748708,30,15
 00026,10,2014,44326,7925,67366,69161,758389,29,15
 00026,11,2014,41588,8965,107378,56386,785841,31,15
 00026,12,2014,36694,7935,92878,54476,757523,29,15
 00031,1,2010,25260,0,0,29297,118810,18,19
 00031,2,2010,29548,0,0,19436,138658,19,19
 00031,3,2010,25733,0,0,33164,159414,18,19
 00031,4,2010,30283,0,0,45071,104658,18,19
 00031,5,2010,23767,0,0,37241,98973,18,19
 00031,6,2010,18245,0,0,19409,78790,13,19
 00031,7,2010,19736,0,0,39974,111769,18,19
 00031,8,2010,20274,0,0,28816,97734,17,19
 00031,9,2010,17571,0,0,23680,89487,19,19
 00031,10,2010,21379,0,0,42767,103616,19,19
 00031,11,2010,17608,0,0,39259,86100,19,19
 00031,12,2010,17782,0,0,26013,80816,16,19
 00031,1,2011,13814,0,0,30227,66826,16,19
 00031,2,2011,16405,0,0,90990,77344,17,19
 00031,3,2011,18976,0,0,99628,83422,17,19
 00031,4,2011,18749,0,0,61885,73394,16,19
 00031,5,2011,32840,0,0,35331,89287,18,19
 00031,6,2011,31047,0,0,34330,128675,17,19
 00031,7,2011,34396,0,0,31659,122202,19,19
 00031,8,2011,25845,11,1120,33616,114018,19,19
 00031,9,2011,23807,793,105790,25072,63022,21,19
 00031,10,2011,46537,1112,126376,46224,53115,19,19
 00031,11,2011,76239,1585,52676,66225,55510,22,19
 00031,12,2011,82836,807,71199,122286,84107,21,19
 00031,1,2012,65981,341,63633,135918,138431,22,19
 00031,2,2012,69781,2565,31390,108137,164752,23,19
 00031,3,2012,73643,1945,7183,99868,167830,21,19
 00031,4,2012,59504,2139,2152,96641,139042,21,19
 00031,5,2012,44091,2221,3066,89689,108086,21,19
 00031,6,2012,38395,1954,5143,63655,94728,19,19
 00031,7,2012,33687,1896,3873,40789,95702,19,19
 00031,8,2012,22196,958,1669,122055,59927,17,19
 00031,9,2012,21676,1430,1202,70736,59468,18,19
 00031,10,2012,39949,2402,1811,67270,100981,19,19
 00031,11,2012,44388,2316,2060,78931,115202,20,19
 00031,12,2012,37854,2745,1953,298558,116821,19,19
 00031,1,2013,26315,1853,1497,117505,80936,21,19
 00031,2,2013,39171,2960,2290,65747,123148,20,19
 00031,3,2013,28210,1893,2540,76849,121733,20,19
 00031,4,2013,27664,1257,1937,111713,124554,21,19
 00031,5,2013,31939,2442,1833,304548,156197,23,19
 00031,6,2013,72756,0,0,183104,178820,23,19
 00031,7,2013,60122,0,0,75104,218023,24,19
 00031,8,2013,48089,0,0,60471,248956,23,19
 00031,9,2013,43345,0,0,57590,238269,24,19
 00031,10,2013,56222,0,0,65529,262979,24,19
 00031,11,2013,42297,0,0,39808,279781,25,19
 00031,12,2013,45037,0,0,76388,294193,26,19
 00031,1,2014,42218,0,0,80290,266535,25,19
 00031,2,2014,52689,0,0,42962,271243,25,19
 00031,3,2014,57955,0,0,60438,305453,25,19
 00031,4,2014,49772,0,0,45441,299973,25,19
 00031,5,2014,52822,3162,2353,59466,328283,27,19
 00031,6,2014,51694,5004,2249,43414,323959,26,19
 00031,7,2014,52348,4248,1891,32417,319319,27,19
 00031,8,2014,54814,6884,1847,32542,339490,29,19
 00031,9,2014,54572,7148,1853,38217,313964,29,19
 00031,10,2014,50249,4770,1816,41330,315277,29,19
 00031,11,2014,46902,4961,1631,38935,303786,28,19
 00031,12,2014,44381,5444,2295,42590,288115,28,19
 00032,1,2010,3673,0,0,8728,7276,1,18
 00032,2,2010,4815,0,0,8625,8717,1,18
 00032,3,2010,4508,0,0,5486,12554,1,18
 00032,4,2010,6890,0,0,9622,14826,1,18
 00032,5,2010,5115,0,0,9341,11764,1,18
 00032,6,2010,3421,0,0,7427,6699,1,18
 00032,7,2010,3795,0,0,8691,7440,1,18
 00032,8,2010,3864,0,0,7224,5731,1,18
 00032,9,2010,3748,0,0,6157,5459,1,18
 00032,10,2010,4761,0,0,9539,5545,1,18
 00032,11,2010,3882,0,0,8266,4628,1,18
 00032,12,2010,3646,0,0,6717,5228,1,18
 00032,1,2011,2498,0,0,6872,6091,1,18
 00032,2,2011,1931,0,0,6562,20134,1,18
 00032,3,2011,2251,0,0,1402,4062,1,18
 00032,4,2011,3237,0,0,838,4442,1,18
 00032,5,2011,4935,0,0,934,4711,1,18
 00032,6,2011,3581,0,0,862,6373,1,18
 00032,7,2011,3574,0,0,967,5364,1,18
 00032,8,2011,2138,0,0,606,3271,1,18
 00032,9,2011,1809,0,0,384,2708,1,18
 00032,10,2011,3695,0,0,1454,4666,1,18
 00032,11,2011,4288,0,0,1634,4871,1,18
 00032,12,2011,4171,0,0,1408,5799,1,18
 00032,1,2012,3456,0,0,640,8610,1,18
 00032,2,2012,2966,0,0,513,5972,1,18
 00032,3,2012,3386,0,0,616,5804,1,18
 00032,4,2012,3227,0,0,599,5413,1,18
 00032,5,2012,2409,0,0,631,8123,1,18
 00032,6,2012,1895,0,0,550,6953,1,18
 00032,7,2012,1146,0,0,689,4929,1,18
 00032,8,2012,1135,0,0,1720,3438,1,18
 00032,9,2012,2953,0,0,2176,6501,1,18
 00032,10,2012,5110,0,0,1386,10561,1,18
 00032,11,2012,3433,0,0,967,7842,1,18
 00032,12,2012,3708,0,0,781,9073,1,18
 00032,1,2013,1793,0,0,377,4134,1,18
 00032,2,2013,2457,0,0,607,5284,1,18
 00032,3,2013,3170,0,0,973,8264,1,18
 00032,4,2013,3640,0,0,950,9246,1,18
 00032,5,2013,3709,0,0,1171,7934,1,18
 00032,6,2013,3435,0,0,1192,7898,1,18
 00032,7,2013,3199,0,0,1534,7735,1,18
 00032,8,2013,3158,0,0,1538,7722,1,18
 00032,9,2013,2829,0,0,1004,7830,1,18
 00032,10,2013,2910,0,0,990,7951,1,18
 00032,11,2013,2864,0,0,851,7843,1,18
 00032,12,2013,2264,0,0,929,6224,1,18
 00032,1,2014,2255,0,0,942,6360,1,18
 00032,2,2014,1898,0,0,633,5986,1,18
 00032,3,2014,2179,0,0,679,6749,1,18
 00032,4,2014,2962,0,0,981,8365,1,18
 00032,5,2014,3583,0,0,1560,9974,1,18
 00032,6,2014,4507,0,0,1001,11277,1,18
 00032,7,2014,4152,0,0,1263,10830,1,18
 00032,8,2014,2880,0,0,1046,9697,1,18
 00032,9,2014,1890,0,0,1058,10519,1,18
 00032,10,2014,1215,0,0,973,14371,1,18
 00032,11,2014,1120,0,0,1084,12397,1,18
 00032,12,2014,783,0,0,791,8695,1,18
 00033,1,2010,2508,0,0,9241,41793,2,20
 00033,2,2010,3923,0,0,10965,42340,2,20
 00033,3,2010,2350,0,0,8640,33348,2,20
 00033,4,2010,2206,0,0,6722,28301,2,20
 00033,5,2010,2520,0,0,9734,36029,2,20
 00033,6,2010,2902,0,0,8445,48647,2,20
 00033,7,2010,3577,0,0,9591,49817,2,20
 00033,8,2010,3578,0,0,9171,49839,2,20
 00033,9,2010,4001,0,0,8841,58293,2,20
 00033,10,2010,4112,0,0,11905,48031,2,20
 00033,11,2010,3487,0,0,10477,47284,2,20
 00033,12,2010,5537,0,0,11811,66244,2,20
 00033,1,2011,4987,0,0,9578,49085,2,20
 00033,2,2011,5552,0,0,5376,37876,2,20
 00033,3,2011,3884,0,0,7576,45248,2,20
 00033,4,2011,4198,0,0,10509,57517,2,20
 00033,5,2011,7298,0,0,15294,62010,2,20
 00033,6,2011,6367,0,0,8778,60385,2,20
 00033,7,2011,8513,0,0,6575,57898,2,20
 00033,8,2011,5201,0,0,2380,33274,2,20
 00033,9,2011,4844,0,0,2783,33382,2,20
 00033,10,2011,7534,0,0,10017,50731,2,20
 00033,11,2011,5429,0,0,10580,47477,2,20
 00033,12,2011,3811,0,0,7464,48798,2,20
 00033,1,2012,2406,0,0,4585,34401,2,20
 00033,2,2012,3322,0,0,654,22325,1,20
 00033,3,2012,4068,0,0,818,22487,1,20
 00033,4,2012,3980,0,0,827,21532,1,20
 00033,5,2012,4101,0,0,682,25465,2,20
 00033,6,2012,2835,0,0,541,18148,1,20
 00033,7,2012,1317,0,0,576,12875,1,20
 00033,8,2012,1180,0,0,14288,10287,2,20
 00033,9,2012,2197,0,0,15081,17969,2,20
 00033,10,2012,17602,0,0,276913,29903,2,20
 00033,11,2012,12509,0,0,254785,23679,2,20
 00033,12,2012,14244,0,0,315175,26384,2,20
 00033,1,2013,8048,0,0,169518,9784,2,20
 00033,2,2013,10272,0,0,214577,12266,2,20
 00033,3,2013,12496,0,0,329019,20031,2,20
 00033,4,2013,13257,0,0,325395,21921,2,20
 00033,5,2013,11635,0,0,318008,22000,2,20
 00033,6,2013,9104,0,0,285804,20055,2,20
 00033,7,2013,7950,0,0,278128,17048,2,20
 00033,8,2013,6262,0,0,260933,16896,2,20
 00033,9,2013,5123,0,0,241759,16379,2,20
 00033,10,2013,4700,0,0,234036,16606,2,20
 00033,11,2013,4004,0,0,188406,16454,2,20
 00033,12,2013,2964,0,0,192392,12831,2,20
 00033,1,2014,2216,0,0,157879,14035,2,20
 00033,2,2014,1296,0,0,73959,14213,2,20
 00033,3,2014,961,0,0,34045,21606,2,20
 00033,4,2014,137,0,0,863,4277,2,20
 00033,5,2014,0,0,0,0,0,0,20
 00033,6,2014,0,0,0,0,0,0,20
 00033,7,2014,0,0,0,0,0,0,20
 00033,8,2014,0,0,0,0,0,0,20
 00033,9,2014,0,0,0,0,0,0,20
 00033,10,2014,0,0,0,0,0,0,20
 00033,11,2014,0,0,0,0,0,0,20
 00033,12,2014,0,0,0,0,0,0,20
 00034,1,2010,12288,0,0,1549,143843,8,17
 00034,2,2010,11673,0,0,5447,126207,8,17
 00034,3,2010,9471,0,0,5775,152721,8,17
 00034,4,2010,11340,0,0,2549,98010,7,17
 00034,5,2010,9474,0,0,8597,74915,6,17
 00034,6,2010,3630,0,0,147,40618,6,17
 00034,7,2010,8412,0,0,1142,78435,5,17
 00034,8,2010,9132,0,0,2781,85493,5,17
 00034,9,2010,10985,0,0,3785,110941,8,17
 00034,10,2010,15614,0,0,7810,139324,9,17
 00034,11,2010,15483,0,0,16239,132203,8,17
 00034,12,2010,16362,0,0,22090,143710,8,17
 00034,1,2011,11189,0,0,1543,141986,8,17
 00034,2,2011,12759,1071,2572,29346,137089,8,17
 00034,3,2011,10724,1158,2421,25075,151190,8,17
 00034,4,2011,11371,1136,3481,34405,135358,10,17
 00034,5,2011,14811,0,0,65717,97753,9,17
